defined_class	defined_class_label	mechanism	mechanism_label	target	target_label
http://purl.obolibrary.org/obo/GO_0030451	regulation of complement activation, alternative pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006957	complement activation, alternative pathway
http://purl.obolibrary.org/obo/GO_0030450	regulation of complement activation, classical pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006958	complement activation, classical pathway
http://purl.obolibrary.org/obo/GO_0001868	regulation of complement activation, lectin pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0001867	complement activation, lectin pathway
http://purl.obolibrary.org/obo/GO_1903659	regulation of complement-dependent cytotoxicity	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0097278	complement-dependent cytotoxicity
http://purl.obolibrary.org/obo/GO_0042682	regulation of compound eye cone cell fate specification	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0042679	compound eye cone cell fate specification
http://purl.obolibrary.org/obo/GO_0110116	regulation of compound eye photoreceptor cell differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0001751	compound eye photoreceptor cell differentiation
http://purl.obolibrary.org/obo/GO_0045314	regulation of compound eye photoreceptor development	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0042051	compound eye photoreceptor development
http://purl.obolibrary.org/obo/GO_0048076	regulation of compound eye pigmentation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0048072	compound eye pigmentation
http://purl.obolibrary.org/obo/GO_1901692	regulation of compound eye retinal cell apoptotic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1990010	compound eye retinal cell apoptotic process
http://purl.obolibrary.org/obo/GO_0046669	regulation of compound eye retinal cell programmed cell death	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0046667	compound eye retinal cell programmed cell death
http://purl.obolibrary.org/obo/GO_0070793	regulation of conidiophore development	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0070787	conidiophore development
http://purl.obolibrary.org/obo/GO_0070799	regulation of conidiophore stalk development	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0070788	conidiophore stalk development
http://purl.obolibrary.org/obo/GO_0075306	regulation of conidium formation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0048315	conidium formation
http://purl.obolibrary.org/obo/GO_0031137	regulation of conjugation with cellular fusion	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0000747	conjugation with cellular fusion
http://purl.obolibrary.org/obo/GO_0032643	regulation of connective tissue growth factor production	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0032601	connective tissue growth factor production
http://purl.obolibrary.org/obo/GO_1905203	regulation of connective tissue replacement	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0097709	connective tissue replacement
http://purl.obolibrary.org/obo/GO_1904596	regulation of connective tissue replacement involved in inflammatory response wound healing	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002248	connective tissue replacement involved in inflammatory response wound healing
http://purl.obolibrary.org/obo/GO_1903433	regulation of constitutive secretory pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0045054	constitutive secretory pathway
http://purl.obolibrary.org/obo/GO_1901232	regulation of convergent extension involved in axis elongation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0060028	convergent extension involved in axis elongation
http://purl.obolibrary.org/obo/GO_1904103	regulation of convergent extension involved in gastrulation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0060027	convergent extension involved in gastrulation
http://purl.obolibrary.org/obo/GO_1904130	regulation of convergent extension involved in neural plate elongation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0022007	convergent extension involved in neural plate elongation
http://purl.obolibrary.org/obo/GO_1904136	regulation of convergent extension involved in notochord morphogenesis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1904126	convergent extension involved in notochord morphogenesis
http://purl.obolibrary.org/obo/GO_1904133	regulation of convergent extension involved in rhombomere morphogenesis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1904125	convergent extension involved in rhombomere morphogenesis
http://purl.obolibrary.org/obo/GO_1904127	regulation of convergent extension involved in somitogenesis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0090246	convergent extension involved in somitogenesis
http://purl.obolibrary.org/obo/GO_1902311	regulation of copper ion transmembrane transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0035434	copper ion transmembrane transport
http://purl.obolibrary.org/obo/GO_1900861	regulation of cordyol C biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1900799	cordyol C biosynthetic process
http://purl.obolibrary.org/obo/GO_1905715	regulation of cornification	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0070268	cornification
http://purl.obolibrary.org/obo/GO_2000846	regulation of corticosteroid hormone secretion	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0035930	corticosteroid hormone secretion
http://purl.obolibrary.org/obo/GO_2000852	regulation of corticosterone secretion	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0035934	corticosterone secretion
http://purl.obolibrary.org/obo/GO_0051459	regulation of corticotropin secretion	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0051458	corticotropin secretion
http://purl.obolibrary.org/obo/GO_0043397	regulation of corticotropin-releasing hormone secretion	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0043396	corticotropin-releasing hormone secretion
http://purl.obolibrary.org/obo/GO_2000064	regulation of cortisol biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0034651	cortisol biosynthetic process
http://purl.obolibrary.org/obo/GO_0051462	regulation of cortisol secretion	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0043400	cortisol secretion
http://purl.obolibrary.org/obo/GO_1903850	regulation of cristae formation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0042407	cristae formation
http://purl.obolibrary.org/obo/GO_0042689	regulation of crystal cell differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0042688	crystal cell differentiation
http://purl.obolibrary.org/obo/GO_0045592	regulation of cumulus cell differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0001549	cumulus cell differentiation
http://purl.obolibrary.org/obo/GO_0048079	regulation of cuticle pigmentation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0048067	cuticle pigmentation
http://purl.obolibrary.org/obo/GO_1901957	regulation of cutin biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0010143	cutin biosynthetic process
http://purl.obolibrary.org/obo/GO_0048781	regulation of cyanophore differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0048774	cyanophore differentiation
http://purl.obolibrary.org/obo/GO_0030805	regulation of cyclic nucleotide catabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0009214	cyclic nucleotide catabolic process
http://purl.obolibrary.org/obo/GO_2000957	regulation of cyclodextrin catabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_2000901	cyclodextrin catabolic process
http://purl.obolibrary.org/obo/GO_2000954	regulation of cyclodextrin metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_2000900	cyclodextrin metabolic process
http://purl.obolibrary.org/obo/GO_1901494	regulation of cysteine metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006534	cysteine metabolic process
http://purl.obolibrary.org/obo/GO_0001817	regulation of cytokine production	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0001816	cytokine production
http://purl.obolibrary.org/obo/GO_0002718	regulation of cytokine production involved in immune response	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002367	cytokine production involved in immune response
http://purl.obolibrary.org/obo/GO_1900015	regulation of cytokine production involved in inflammatory response	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002534	cytokine production involved in inflammatory response
http://purl.obolibrary.org/obo/GO_0001959	regulation of cytokine-mediated signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0019221	cytokine-mediated signaling pathway
http://purl.obolibrary.org/obo/GO_0032465	regulation of cytokinesis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0000910	cytokinesis
http://purl.obolibrary.org/obo/GO_2000431	regulation of cytokinesis, actomyosin contractile ring assembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0000915	actomyosin contractile ring assembly
http://purl.obolibrary.org/obo/GO_2000073	regulation of cytokinesis, site selection	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007105	cytokinesis, division site positioning
http://purl.obolibrary.org/obo/GO_0032954	regulation of cytokinetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0032506	cytokinetic process
http://purl.obolibrary.org/obo/GO_0080036	regulation of cytokinin-activated signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0009736	cytokinin-activated signaling pathway
http://purl.obolibrary.org/obo/GO_0042268	regulation of cytolysis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0019835	cytolysis
http://purl.obolibrary.org/obo/GO_0010603	regulation of cytoplasmic mRNA processing body assembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0033962	P-body assembly
http://purl.obolibrary.org/obo/GO_0010937	regulation of cytoplasmic microtubule depolymerization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0010938	cytoplasmic microtubule depolymerization
http://purl.obolibrary.org/obo/GO_0039531	regulation of cytoplasmic pattern recognition receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002753	cytoplasmic pattern recognition receptor signaling pathway
http://purl.obolibrary.org/obo/GO_2000765	regulation of cytoplasmic translation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002181	cytoplasmic translation
http://purl.obolibrary.org/obo/GO_1900247	regulation of cytoplasmic translational elongation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002182	cytoplasmic translational elongation
http://purl.obolibrary.org/obo/GO_1903270	regulation of cytoplasmic translational elongation through polyproline stretches	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0097622	cytoplasmic translational elongation through polyproline stretches
http://purl.obolibrary.org/obo/GO_1904688	regulation of cytoplasmic translational initiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002183	cytoplasmic translational initiation
http://purl.obolibrary.org/obo/GO_1990580	regulation of cytoplasmic translational termination	http://purl.obolibrary.org/obo/GO_0050789	regulation of biological process	http://purl.obolibrary.org/obo/GO_0002184	cytoplasmic translational termination
