defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/GO_0061965	positive regulation of entry into reproductive diapause	http://purl.obolibrary.org/obo/GO_0055116	entry into reproductive diapause
http://purl.obolibrary.org/obo/GO_1902568	positive regulation of eosinophil activation	http://purl.obolibrary.org/obo/GO_0043307	eosinophil activation
http://purl.obolibrary.org/obo/GO_2000424	positive regulation of eosinophil chemotaxis	http://purl.obolibrary.org/obo/GO_0048245	eosinophil chemotaxis
http://purl.obolibrary.org/obo/GO_0043311	positive regulation of eosinophil degranulation	http://purl.obolibrary.org/obo/GO_0043308	eosinophil degranulation
http://purl.obolibrary.org/obo/GO_0045645	positive regulation of eosinophil differentiation	http://purl.obolibrary.org/obo/GO_0030222	eosinophil differentiation
http://purl.obolibrary.org/obo/GO_2000421	positive regulation of eosinophil extravasation	http://purl.obolibrary.org/obo/GO_0072682	eosinophil extravasation
http://purl.obolibrary.org/obo/GO_2000418	positive regulation of eosinophil migration	http://purl.obolibrary.org/obo/GO_0072677	eosinophil migration
http://purl.obolibrary.org/obo/GO_1901189	positive regulation of ephrin receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0048013	ephrin receptor signaling pathway
http://purl.obolibrary.org/obo/GO_1904088	positive regulation of epiboly involved in gastrulation with mouth forming second	http://purl.obolibrary.org/obo/GO_0055113	epiboly involved in gastrulation with mouth forming second
http://purl.obolibrary.org/obo/GO_0045606	positive regulation of epidermal cell differentiation	http://purl.obolibrary.org/obo/GO_0009913	epidermal cell differentiation
http://purl.obolibrary.org/obo/GO_0045742	positive regulation of epidermal growth factor receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0007173	epidermal growth factor receptor signaling pathway
http://purl.obolibrary.org/obo/GO_1905284	positive regulation of epidermal growth factor receptor signaling pathway involved in heart process	http://purl.obolibrary.org/obo/GO_1905251	epidermal growth factor receptor signaling pathway involved in heart process
http://purl.obolibrary.org/obo/GO_0045741	positive regulation of epidermal growth factor-activated receptor activity	http://purl.obolibrary.org/obo/GO_0005006	epidermal growth factor receptor activity
http://purl.obolibrary.org/obo/GO_0045684	positive regulation of epidermis development	http://purl.obolibrary.org/obo/GO_0008544	epidermis development
http://purl.obolibrary.org/obo/GO_0032812	positive regulation of epinephrine secretion	http://purl.obolibrary.org/obo/GO_0048242	epinephrine secretion
http://purl.obolibrary.org/obo/GO_0051628	positive regulation of epinephrine uptake	http://purl.obolibrary.org/obo/GO_0051625	epinephrine uptake
http://purl.obolibrary.org/obo/GO_1904037	positive regulation of epithelial cell apoptotic process	http://purl.obolibrary.org/obo/GO_1904019	epithelial cell apoptotic process
http://purl.obolibrary.org/obo/GO_0030858	positive regulation of epithelial cell differentiation	http://purl.obolibrary.org/obo/GO_0030855	epithelial cell differentiation
http://purl.obolibrary.org/obo/GO_2000698	positive regulation of epithelial cell differentiation involved in kidney development	http://purl.obolibrary.org/obo/GO_0035850	epithelial cell differentiation involved in kidney development
http://purl.obolibrary.org/obo/GO_0010634	positive regulation of epithelial cell migration	http://purl.obolibrary.org/obo/GO_0010631	epithelial cell migration
http://purl.obolibrary.org/obo/GO_0050679	positive regulation of epithelial cell proliferation	http://purl.obolibrary.org/obo/GO_0050673	epithelial cell proliferation
http://purl.obolibrary.org/obo/GO_0060504	positive regulation of epithelial cell proliferation involved in lung bud dilation	http://purl.obolibrary.org/obo/GO_0060505	epithelial cell proliferation involved in lung bud dilation
http://purl.obolibrary.org/obo/GO_0060501	positive regulation of epithelial cell proliferation involved in lung morphogenesis	http://purl.obolibrary.org/obo/GO_0060502	epithelial cell proliferation involved in lung morphogenesis
http://purl.obolibrary.org/obo/GO_0060769	positive regulation of epithelial cell proliferation involved in prostate gland development	http://purl.obolibrary.org/obo/GO_0060767	epithelial cell proliferation involved in prostate gland development
http://purl.obolibrary.org/obo/GO_1903683	positive regulation of epithelial cell-cell adhesion involved in epithelium migration	http://purl.obolibrary.org/obo/GO_0090137	epithelial cell-cell adhesion involved in epithelium migration
http://purl.obolibrary.org/obo/GO_0010718	positive regulation of epithelial to mesenchymal transition	http://purl.obolibrary.org/obo/GO_0001837	epithelial to mesenchymal transition
http://purl.obolibrary.org/obo/GO_1905007	positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation	http://purl.obolibrary.org/obo/GO_0003198	epithelial to mesenchymal transition involved in endocardial cushion formation
http://purl.obolibrary.org/obo/GO_1905278	positive regulation of epithelial tube formation	http://purl.obolibrary.org/obo/GO_0072175	epithelial tube formation
http://purl.obolibrary.org/obo/GO_1905043	positive regulation of epithelium regeneration	http://purl.obolibrary.org/obo/GO_1990399	epithelium regeneration
http://purl.obolibrary.org/obo/GO_0070452	positive regulation of ergosterol biosynthetic process	http://purl.obolibrary.org/obo/GO_0006696	ergosterol biosynthetic process
http://purl.obolibrary.org/obo/GO_1900824	positive regulation of ergot alkaloid biosynthetic process	http://purl.obolibrary.org/obo/GO_0035837	ergot alkaloid biosynthetic process
http://purl.obolibrary.org/obo/GO_1904333	positive regulation of error-prone translesion synthesis	http://purl.obolibrary.org/obo/GO_0042276	error-prone translesion synthesis
http://purl.obolibrary.org/obo/GO_0034120	positive regulation of erythrocyte aggregation	http://purl.obolibrary.org/obo/GO_0034117	erythrocyte aggregation
http://purl.obolibrary.org/obo/GO_1902252	positive regulation of erythrocyte apoptotic process	http://purl.obolibrary.org/obo/GO_1902217	erythrocyte apoptotic process
http://purl.obolibrary.org/obo/GO_0034108	positive regulation of erythrocyte clearance	http://purl.obolibrary.org/obo/GO_0034102	erythrocyte clearance
http://purl.obolibrary.org/obo/GO_0045648	positive regulation of erythrocyte differentiation	http://purl.obolibrary.org/obo/GO_0030218	erythrocyte differentiation
http://purl.obolibrary.org/obo/GO_0061931	positive regulation of erythrocyte enucleation	http://purl.obolibrary.org/obo/GO_0043131	erythrocyte enucleation
http://purl.obolibrary.org/obo/GO_0048780	positive regulation of erythrophore differentiation	http://purl.obolibrary.org/obo/GO_0048773	erythrophore differentiation
http://purl.obolibrary.org/obo/GO_1904912	positive regulation of establishment of RNA localization to telomere	http://purl.obolibrary.org/obo/GO_0097694	establishment of RNA localization to telomere
http://purl.obolibrary.org/obo/GO_1904446	positive regulation of establishment of Sertoli cell barrier	http://purl.obolibrary.org/obo/GO_0097368	establishment of Sertoli cell barrier
http://purl.obolibrary.org/obo/GO_1903905	positive regulation of establishment of T cell polarity	http://purl.obolibrary.org/obo/GO_0001768	establishment of T cell polarity
http://purl.obolibrary.org/obo/GO_0061173	positive regulation of establishment of bipolar cell polarity	http://purl.obolibrary.org/obo/GO_0061171	establishment of bipolar cell polarity
http://purl.obolibrary.org/obo/GO_0090211	positive regulation of establishment of blood-brain barrier	http://purl.obolibrary.org/obo/GO_0060856	establishment of blood-brain barrier
http://purl.obolibrary.org/obo/GO_2000784	positive regulation of establishment of cell polarity regulating cell shape	http://purl.obolibrary.org/obo/GO_0071964	establishment of cell polarity regulating cell shape
http://purl.obolibrary.org/obo/GO_0045809	positive regulation of establishment of competence for transformation	http://purl.obolibrary.org/obo/GO_0030420	establishment of competence for transformation
http://purl.obolibrary.org/obo/GO_1903142	positive regulation of establishment of endothelial barrier	http://purl.obolibrary.org/obo/GO_0061028	establishment of endothelial barrier
http://purl.obolibrary.org/obo/GO_1904951	positive regulation of establishment of protein localization	http://purl.obolibrary.org/obo/GO_0045184	establishment of protein localization
http://purl.obolibrary.org/obo/GO_1903749	positive regulation of establishment of protein localization to mitochondrion	http://purl.obolibrary.org/obo/GO_0072655	establishment of protein localization to mitochondrion
http://purl.obolibrary.org/obo/GO_1904851	positive regulation of establishment of protein localization to telomere	http://purl.obolibrary.org/obo/GO_0070200	establishment of protein localization to telomere
http://purl.obolibrary.org/obo/GO_1904915	positive regulation of establishment of protein-containing complex localization to telomere	http://purl.obolibrary.org/obo/GO_0097695	establishment of protein-containing complex localization to telomere
http://purl.obolibrary.org/obo/GO_2000247	positive regulation of establishment or maintenance of bipolar cell polarity regulating cell shape	http://purl.obolibrary.org/obo/GO_0061246	establishment or maintenance of bipolar cell polarity regulating cell shape
http://purl.obolibrary.org/obo/GO_2000771	positive regulation of establishment or maintenance of cell polarity regulating cell shape	http://purl.obolibrary.org/obo/GO_0071963	establishment or maintenance of cell polarity regulating cell shape
http://purl.obolibrary.org/obo/GO_2000866	positive regulation of estradiol secretion	http://purl.obolibrary.org/obo/GO_0035938	estradiol secretion
http://purl.obolibrary.org/obo/GO_1904078	positive regulation of estrogen biosynthetic process	http://purl.obolibrary.org/obo/GO_0006703	estrogen biosynthetic process
http://purl.obolibrary.org/obo/GO_2000863	positive regulation of estrogen secretion	http://purl.obolibrary.org/obo/GO_0035937	estrogen secretion
http://purl.obolibrary.org/obo/GO_2000869	positive regulation of estrone secretion	http://purl.obolibrary.org/obo/GO_0035943	estrone secretion
http://purl.obolibrary.org/obo/GO_1900066	positive regulation of ethanol catabolic process	http://purl.obolibrary.org/obo/GO_0006068	ethanol catabolic process
http://purl.obolibrary.org/obo/GO_0010365	positive regulation of ethylene biosynthetic process	http://purl.obolibrary.org/obo/GO_0009693	ethylene biosynthetic process
http://purl.obolibrary.org/obo/GO_1904795	positive regulation of euchromatin binding	http://purl.obolibrary.org/obo/GO_1990188	euchromatin binding
http://purl.obolibrary.org/obo/GO_1905537	positive regulation of eukaryotic translation initiation factor 4F complex assembly	http://purl.obolibrary.org/obo/GO_0097010	eukaryotic translation initiation factor 4F complex assembly
http://purl.obolibrary.org/obo/GO_1904891	positive regulation of excitatory synapse assembly	http://purl.obolibrary.org/obo/GO_1904861	excitatory synapse assembly
http://purl.obolibrary.org/obo/GO_1900119	positive regulation of execution phase of apoptosis	http://purl.obolibrary.org/obo/GO_0097194	execution phase of apoptosis
http://purl.obolibrary.org/obo/GO_0106062	positive regulation of exit from meiosis	http://purl.obolibrary.org/obo/GO_1990947	exit from meiosis
http://purl.obolibrary.org/obo/GO_0031536	positive regulation of exit from mitosis	http://purl.obolibrary.org/obo/GO_0010458	exit from mitosis
http://purl.obolibrary.org/obo/GO_1903017	positive regulation of exo-alpha-sialidase activity	http://purl.obolibrary.org/obo/GO_0004308	exo-alpha-sialidase activity
http://purl.obolibrary.org/obo/GO_0001930	positive regulation of exocyst assembly	http://purl.obolibrary.org/obo/GO_0001927	exocyst assembly
http://purl.obolibrary.org/obo/GO_0045921	positive regulation of exocytosis	http://purl.obolibrary.org/obo/GO_0006887	exocytosis
http://purl.obolibrary.org/obo/GO_1902394	positive regulation of exodeoxyribonuclease activity	http://purl.obolibrary.org/obo/GO_0004529	exodeoxyribonuclease activity
http://purl.obolibrary.org/obo/GO_1905779	positive regulation of exonuclease activity	http://purl.obolibrary.org/obo/GO_0004527	exonuclease activity
http://purl.obolibrary.org/obo/GO_0106164	positive regulation of exonucleolytic catabolism of deadenylated mRNA	http://purl.obolibrary.org/obo/GO_0043928	exonucleolytic catabolism of deadenylated mRNA
http://purl.obolibrary.org/obo/GO_1901919	positive regulation of exoribonuclease activity	http://purl.obolibrary.org/obo/GO_0004532	exoribonuclease activity
http://purl.obolibrary.org/obo/GO_1903543	positive regulation of exosomal secretion	http://purl.obolibrary.org/obo/GO_1990182	exosomal secretion
http://purl.obolibrary.org/obo/GO_1903553	positive regulation of extracellular exosome assembly	http://purl.obolibrary.org/obo/GO_0071971	extracellular exosome assembly
http://purl.obolibrary.org/obo/GO_1901203	positive regulation of extracellular matrix assembly	http://purl.obolibrary.org/obo/GO_0085029	extracellular matrix assembly
