defined_class	defined_class_label	process1	process1_label	process2	process2_label
http://purl.obolibrary.org/obo/GO_0002045	regulation of cell adhesion involved in intussusceptive angiogenesis	http://purl.obolibrary.org/obo/GO_0030155	regulation of cell adhesion	http://purl.obolibrary.org/obo/GO_0002041	intussusceptive angiogenesis
http://purl.obolibrary.org/obo/GO_0060786	regulation of cell differentiation involved in tissue homeostasis	http://purl.obolibrary.org/obo/GO_0045595	regulation of cell differentiation	http://purl.obolibrary.org/obo/GO_0001894	tissue homeostasis
http://purl.obolibrary.org/obo/GO_0001560	regulation of cell growth by extracellular stimulus	http://purl.obolibrary.org/obo/GO_0001558	regulation of cell growth	http://purl.obolibrary.org/obo/GO_0031668	cellular response to extracellular stimulus
http://purl.obolibrary.org/obo/GO_0002531	regulation of heart contraction involved in acute-phase response	http://purl.obolibrary.org/obo/GO_0008016	regulation of heart contraction	http://purl.obolibrary.org/obo/GO_0006953	acute-phase response
http://purl.obolibrary.org/obo/GO_1902629	regulation of mRNA stability involved in cellular response to UV	http://purl.obolibrary.org/obo/GO_0043488	regulation of mRNA stability	http://purl.obolibrary.org/obo/GO_0034644	cellular response to UV
http://purl.obolibrary.org/obo/GO_2000815	regulation of mRNA stability involved in response to oxidative stress	http://purl.obolibrary.org/obo/GO_0043488	regulation of mRNA stability	http://purl.obolibrary.org/obo/GO_0006979	response to oxidative stress
http://purl.obolibrary.org/obo/GO_0010610	regulation of mRNA stability involved in response to stress	http://purl.obolibrary.org/obo/GO_0043488	regulation of mRNA stability	http://purl.obolibrary.org/obo/GO_0006950	response to stress
http://purl.obolibrary.org/obo/GO_1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	http://purl.obolibrary.org/obo/GO_0046902	regulation of mitochondrial membrane permeability	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process
http://purl.obolibrary.org/obo/GO_1902445	regulation of mitochondrial membrane permeability involved in programmed necrotic cell death	http://purl.obolibrary.org/obo/GO_0046902	regulation of mitochondrial membrane permeability	http://purl.obolibrary.org/obo/GO_0097300	programmed necrotic cell death
http://purl.obolibrary.org/obo/GO_0002530	regulation of systemic arterial blood pressure involved in acute-phase response	http://purl.obolibrary.org/obo/GO_0003073	regulation of systemic arterial blood pressure	http://purl.obolibrary.org/obo/GO_0006953	acute-phase response
http://purl.obolibrary.org/obo/GO_0043143	regulation of translation by machinery localization	http://purl.obolibrary.org/obo/GO_0008104	protein localization	http://purl.obolibrary.org/obo/GO_0006412	translation
http://purl.obolibrary.org/obo/GO_0035151	regulation of tube size, open tracheal system	http://purl.obolibrary.org/obo/GO_0035150	regulation of tube size	http://purl.obolibrary.org/obo/GO_0007424	open tracheal system development
http://purl.obolibrary.org/obo/GO_0002528	regulation of vascular permeability involved in acute inflammatory response	http://purl.obolibrary.org/obo/GO_0043114	regulation of vascular permeability	http://purl.obolibrary.org/obo/GO_0002526	acute inflammatory response
http://purl.obolibrary.org/obo/GO_0035817	renal sodium ion absorption involved in negative regulation of renal sodium excretion	http://purl.obolibrary.org/obo/GO_0070294	renal sodium ion absorption	http://purl.obolibrary.org/obo/GO_0035814	negative regulation of renal sodium excretion
http://purl.obolibrary.org/obo/GO_0003071	renal system process involved in regulation of systemic arterial blood pressure	http://purl.obolibrary.org/obo/GO_0003014	renal system process	http://purl.obolibrary.org/obo/GO_0003073	regulation of systemic arterial blood pressure
http://purl.obolibrary.org/obo/GO_0035816	renal water absorption involved in negative regulation of urine volume	http://purl.obolibrary.org/obo/GO_0070295	renal water absorption	http://purl.obolibrary.org/obo/GO_0035811	negative regulation of urine volume
http://purl.obolibrary.org/obo/GO_0071807	replication fork arrest involved in DNA replication termination	http://purl.obolibrary.org/obo/GO_0043111	replication fork arrest	http://purl.obolibrary.org/obo/GO_0006274	DNA replication termination
http://purl.obolibrary.org/obo/GO_0001314	replication of extrachromosomal circular DNA involved in replicative cell aging	http://purl.obolibrary.org/obo/GO_0001326	replication of extrachromosomal circular DNA	http://purl.obolibrary.org/obo/GO_0001302	replicative cell aging
http://purl.obolibrary.org/obo/GO_0019098	reproductive behavior	http://purl.obolibrary.org/obo/GO_0007610	behavior	http://purl.obolibrary.org/obo/GO_0000003	reproduction
http://purl.obolibrary.org/obo/GO_0022414	reproductive process	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/GO_0000003	reproduction
http://purl.obolibrary.org/obo/GO_0045729	respiratory burst at fertilization	http://purl.obolibrary.org/obo/GO_0045730	respiratory burst	http://purl.obolibrary.org/obo/GO_0009566	fertilization
http://purl.obolibrary.org/obo/GO_0002679	respiratory burst involved in defense response	http://purl.obolibrary.org/obo/GO_0045730	respiratory burst	http://purl.obolibrary.org/obo/GO_0006952	defense response
http://purl.obolibrary.org/obo/GO_0002536	respiratory burst involved in inflammatory response	http://purl.obolibrary.org/obo/GO_0045730	respiratory burst	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response
http://purl.obolibrary.org/obo/GO_0014878	response to electrical stimulus involved in regulation of muscle adaptation	http://purl.obolibrary.org/obo/GO_0051602	response to electrical stimulus	http://purl.obolibrary.org/obo/GO_0043502	regulation of muscle adaptation
http://purl.obolibrary.org/obo/GO_0032260	response to jasmonic acid stimulus involved in jasmonic acid and ethylene-dependent systemic resistance	http://purl.obolibrary.org/obo/GO_0009753	response to jasmonic acid	http://purl.obolibrary.org/obo/GO_0009861	jasmonic acid and ethylene-dependent systemic resistance
http://purl.obolibrary.org/obo/GO_0014873	response to muscle activity involved in regulation of muscle adaptation	http://purl.obolibrary.org/obo/GO_0014850	response to muscle activity	http://purl.obolibrary.org/obo/GO_0043502	regulation of muscle adaptation
http://purl.obolibrary.org/obo/GO_0014877	response to muscle inactivity involved in regulation of muscle adaptation	http://purl.obolibrary.org/obo/GO_0014870	response to muscle inactivity	http://purl.obolibrary.org/obo/GO_0043502	regulation of muscle adaptation
http://purl.obolibrary.org/obo/GO_0014874	response to stimulus involved in regulation of muscle adaptation	http://purl.obolibrary.org/obo/GO_0050896	response to stimulus	http://purl.obolibrary.org/obo/GO_0043502	regulation of muscle adaptation
http://purl.obolibrary.org/obo/GO_0060824	retinoic acid receptor signaling pathway involved in neural plate anterior/posterior pattern formation	http://purl.obolibrary.org/obo/GO_0048384	retinoic acid receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0021999	neural plate anterior/posterior regionalization
http://purl.obolibrary.org/obo/GO_0090242	retinoic acid receptor signaling pathway involved in somitogenesis	http://purl.obolibrary.org/obo/GO_0048384	retinoic acid receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0001756	somitogenesis
http://purl.obolibrary.org/obo/GO_0021908	retinoic acid receptor signaling pathway involved in spinal cord anterior/posterior pattern formation	http://purl.obolibrary.org/obo/GO_0048384	retinoic acid receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0021512	spinal cord anterior/posterior patterning
http://purl.obolibrary.org/obo/GO_0060895	retinoic acid receptor signaling pathway involved in spinal cord dorsal/ventral patterning	http://purl.obolibrary.org/obo/GO_0048384	retinoic acid receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0021513	spinal cord dorsal/ventral patterning
http://purl.obolibrary.org/obo/GO_0021774	retinoic acid receptor signaling pathway involved in ventral spinal cord interneuron specification	http://purl.obolibrary.org/obo/GO_0048384	retinoic acid receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0021521	ventral spinal cord interneuron specification
http://purl.obolibrary.org/obo/GO_0032199	reverse transcription involved in RNA-mediated transposition	http://purl.obolibrary.org/obo/GO_0001171	reverse transcription	http://purl.obolibrary.org/obo/GO_0032197	transposition, RNA-mediated
http://purl.obolibrary.org/obo/GO_0014901	satellite cell activation involved in skeletal muscle regeneration	http://purl.obolibrary.org/obo/GO_0014719	skeletal muscle satellite cell activation	http://purl.obolibrary.org/obo/GO_0043403	skeletal muscle tissue regeneration
http://purl.obolibrary.org/obo/GO_0090379	secondary cell wall biogenesis involved in seed trichome differentiation	http://purl.obolibrary.org/obo/GO_0009834	plant-type secondary cell wall biogenesis	http://purl.obolibrary.org/obo/GO_0090376	seed trichome differentiation
http://purl.obolibrary.org/obo/GO_1902287	semaphorin-plexin signaling pathway involved in axon guidance	http://purl.obolibrary.org/obo/GO_0071526	semaphorin-plexin signaling pathway	http://purl.obolibrary.org/obo/GO_0007411	axon guidance
http://purl.obolibrary.org/obo/GO_1900220	semaphorin-plexin signaling pathway involved in bone trabecula morphogenesis	http://purl.obolibrary.org/obo/GO_0071526	semaphorin-plexin signaling pathway	http://purl.obolibrary.org/obo/GO_0061430	bone trabecula morphogenesis
http://purl.obolibrary.org/obo/GO_1902286	semaphorin-plexin signaling pathway involved in dendrite guidance	http://purl.obolibrary.org/obo/GO_0071526	semaphorin-plexin signaling pathway	http://purl.obolibrary.org/obo/GO_0070983	dendrite guidance
http://purl.obolibrary.org/obo/GO_1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	http://purl.obolibrary.org/obo/GO_0071526	semaphorin-plexin signaling pathway	http://purl.obolibrary.org/obo/GO_0097485	neuron projection guidance
http://purl.obolibrary.org/obo/GO_0071527	semaphorin-plexin signaling pathway involved in outflow tract morphogenesis	http://purl.obolibrary.org/obo/GO_0071526	semaphorin-plexin signaling pathway	http://purl.obolibrary.org/obo/GO_0003151	outflow tract morphogenesis
http://purl.obolibrary.org/obo/GO_0002442	serotonin secretion involved in inflammatory response	http://purl.obolibrary.org/obo/GO_0001820	serotonin secretion	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response
http://purl.obolibrary.org/obo/GO_0034293	sexual sporulation	http://purl.obolibrary.org/obo/GO_0043934	sporulation	http://purl.obolibrary.org/obo/GO_0051321	meiotic cell cycle
http://purl.obolibrary.org/obo/GO_0043935	sexual sporulation resulting in formation of a cellular spore	http://purl.obolibrary.org/obo/GO_0030435	sporulation resulting in formation of a cellular spore	http://purl.obolibrary.org/obo/GO_0051321	meiotic cell cycle
http://purl.obolibrary.org/obo/GO_0075285	sexual sporulation resulting in formation of a multicellular or syncytial spore	http://purl.obolibrary.org/obo/GO_0075283	sporulation resulting in formation of a multicellular or syncytial spore	http://purl.obolibrary.org/obo/GO_0051321	meiotic cell cycle
http://purl.obolibrary.org/obo/GO_0023061	signal release	http://purl.obolibrary.org/obo/GO_0032940	secretion by cell	http://purl.obolibrary.org/obo/GO_0007267	cell-cell signaling
http://purl.obolibrary.org/obo/GO_0001402	signal transduction involved in filamentous growth	http://purl.obolibrary.org/obo/GO_0007165	signal transduction	http://purl.obolibrary.org/obo/GO_0030447	filamentous growth
http://purl.obolibrary.org/obo/GO_0072434	signal transduction involved in mitotic G2 DNA damage checkpoint	http://purl.obolibrary.org/obo/GO_0007165	signal transduction	http://purl.obolibrary.org/obo/GO_0007095	mitotic G2 DNA damage checkpoint
http://purl.obolibrary.org/obo/GO_0060530	smooth muscle cell differentiation involved in prostate glandular acinus development	http://purl.obolibrary.org/obo/GO_0051145	smooth muscle cell differentiation	http://purl.obolibrary.org/obo/GO_0060525	prostate glandular acinus development
http://purl.obolibrary.org/obo/GO_0060083	smooth muscle contraction involved in micturition	http://purl.obolibrary.org/obo/GO_0006939	smooth muscle contraction	http://purl.obolibrary.org/obo/GO_0060073	micturition
http://purl.obolibrary.org/obo/GO_0060831	smoothened signaling pathway involved in dorsal/ventral neural tube patterning	http://purl.obolibrary.org/obo/GO_0007224	smoothened signaling pathway	http://purl.obolibrary.org/obo/GO_0021904	dorsal/ventral neural tube patterning
http://purl.obolibrary.org/obo/GO_0003435	smoothened signaling pathway involved in growth plate cartilage chondrocyte development	http://purl.obolibrary.org/obo/GO_0007224	smoothened signaling pathway	http://purl.obolibrary.org/obo/GO_0003431	growth plate cartilage chondrocyte development
http://purl.obolibrary.org/obo/GO_0060506	smoothened signaling pathway involved in lung development	http://purl.obolibrary.org/obo/GO_0007224	smoothened signaling pathway	http://purl.obolibrary.org/obo/GO_0030324	lung development
http://purl.obolibrary.org/obo/GO_0021776	smoothened signaling pathway involved in spinal cord motor neuron cell fate specification	http://purl.obolibrary.org/obo/GO_0007224	smoothened signaling pathway	http://purl.obolibrary.org/obo/GO_0021520	spinal cord motor neuron cell fate specification
http://purl.obolibrary.org/obo/GO_0021775	smoothened signaling pathway involved in ventral spinal cord interneuron specification	http://purl.obolibrary.org/obo/GO_0007224	smoothened signaling pathway	http://purl.obolibrary.org/obo/GO_0021521	ventral spinal cord interneuron specification
http://purl.obolibrary.org/obo/GO_0000905	sporocarp development involved in asexual reproduction	http://purl.obolibrary.org/obo/GO_0030584	sporocarp development	http://purl.obolibrary.org/obo/GO_0019954	asexual reproduction
http://purl.obolibrary.org/obo/GO_0000909	sporocarp development involved in sexual reproduction	http://purl.obolibrary.org/obo/GO_0030584	sporocarp development	http://purl.obolibrary.org/obo/GO_0019953	sexual reproduction
http://purl.obolibrary.org/obo/GO_0034636	strand invasion involved in gene conversion at mating-type locus	http://purl.obolibrary.org/obo/GO_0042148	strand invasion	http://purl.obolibrary.org/obo/GO_0007534	gene conversion at mating-type locus
http://purl.obolibrary.org/obo/GO_0061199	striated muscle contraction involved in embryonic body morphogenesis	http://purl.obolibrary.org/obo/GO_0006941	striated muscle contraction	http://purl.obolibrary.org/obo/GO_0010172	embryonic body morphogenesis
http://purl.obolibrary.org/obo/GO_0060084	synaptic transmission involved in micturition	http://purl.obolibrary.org/obo/GO_0007268	chemical synaptic transmission	http://purl.obolibrary.org/obo/GO_0060073	micturition
http://purl.obolibrary.org/obo/GO_1902330	synthesis of RNA primer involved in bacterial-type DNA replication	http://purl.obolibrary.org/obo/GO_0006269	DNA replication, synthesis of RNA primer	http://purl.obolibrary.org/obo/GO_0044787	bacterial-type DNA replication
http://purl.obolibrary.org/obo/GO_1902295	synthesis of RNA primer involved in cell cycle DNA replication	http://purl.obolibrary.org/obo/GO_0006269	DNA replication, synthesis of RNA primer	http://purl.obolibrary.org/obo/GO_0044786	cell cycle DNA replication
http://purl.obolibrary.org/obo/GO_1902318	synthesis of RNA primer involved in nuclear cell cycle DNA replication	http://purl.obolibrary.org/obo/GO_0006269	DNA replication, synthesis of RNA primer	http://purl.obolibrary.org/obo/GO_0033260	nuclear DNA replication
http://purl.obolibrary.org/obo/GO_0009862	systemic acquired resistance, salicylic acid mediated signaling pathway	http://purl.obolibrary.org/obo/GO_0009863	salicylic acid mediated signaling pathway	http://purl.obolibrary.org/obo/GO_0009627	systemic acquired resistance
http://purl.obolibrary.org/obo/GO_0060822	transforming growth factor beta receptor signaling pathway involved in axial mesodermal cell fate specification	http://purl.obolibrary.org/obo/GO_0007179	transforming growth factor beta receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0048327	axial mesodermal cell fate specification
http://purl.obolibrary.org/obo/GO_0035463	transforming growth factor beta receptor signaling pathway involved in determination of left/right asymmetry	http://purl.obolibrary.org/obo/GO_0007179	transforming growth factor beta receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0007368	determination of left/right symmetry
http://purl.obolibrary.org/obo/GO_0060799	transforming growth factor beta receptor signaling pathway involved in endodermal cell fate specification	http://purl.obolibrary.org/obo/GO_0007179	transforming growth factor beta receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0001714	endodermal cell fate specification
http://purl.obolibrary.org/obo/GO_1905313	transforming growth factor beta receptor signaling pathway involved in heart development	http://purl.obolibrary.org/obo/GO_0007179	transforming growth factor beta receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0007507	heart development
http://purl.obolibrary.org/obo/GO_0003302	transforming growth factor beta receptor signaling pathway involved in heart jogging	http://purl.obolibrary.org/obo/GO_0007179	transforming growth factor beta receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0003146	heart jogging
http://purl.obolibrary.org/obo/GO_0060798	transforming growth factor beta receptor signaling pathway involved in mesodermal cell fate specification	http://purl.obolibrary.org/obo/GO_0007179	transforming growth factor beta receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0007501	mesodermal cell fate specification
http://purl.obolibrary.org/obo/GO_0060826	transforming growth factor beta receptor signaling pathway involved in neural plate anterior/posterior pattern formation	http://purl.obolibrary.org/obo/GO_0007179	transforming growth factor beta receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0021999	neural plate anterior/posterior regionalization
http://purl.obolibrary.org/obo/GO_0090010	transforming growth factor beta receptor signaling pathway involved in primitive streak formation	http://purl.obolibrary.org/obo/GO_0007179	transforming growth factor beta receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0090009	primitive streak formation
http://purl.obolibrary.org/obo/GO_0060835	transforming growth factor receptor beta signaling pathway involved in oral/aboral axis specification	http://purl.obolibrary.org/obo/GO_0007179	transforming growth factor beta receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0060834	oral/aboral axis specification
http://purl.obolibrary.org/obo/GO_0060869	transmembrane receptor protein serine/threonine kinase signaling pathway involved in floral organ abscission	http://purl.obolibrary.org/obo/GO_0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	http://purl.obolibrary.org/obo/GO_0010227	floral organ abscission
http://purl.obolibrary.org/obo/GO_0120085	transposon integration involved in RNA-mediated transposition	http://purl.obolibrary.org/obo/GO_0070893	transposon integration	http://purl.obolibrary.org/obo/GO_0032197	transposition, RNA-mediated
http://purl.obolibrary.org/obo/GO_0034607	turning behavior involved in mating	http://purl.obolibrary.org/obo/GO_0035178	turning behavior	http://purl.obolibrary.org/obo/GO_0007618	mating
http://purl.obolibrary.org/obo/GO_1905420	vascular associated smooth muscle cell differentiation involved in phenotypic switching	http://purl.obolibrary.org/obo/GO_0035886	vascular associated smooth muscle cell differentiation	http://purl.obolibrary.org/obo/GO_0090677	reversible differentiation
http://purl.obolibrary.org/obo/GO_0060851	vascular endothelial growth factor receptor signaling pathway involved in lymphatic endothelial cell fate commitment	http://purl.obolibrary.org/obo/GO_0048010	vascular endothelial growth factor receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0060838	lymphatic endothelial cell fate commitment
http://purl.obolibrary.org/obo/GO_0060979	vasculogenesis involved in coronary vascular morphogenesis	http://purl.obolibrary.org/obo/GO_0001570	vasculogenesis	http://purl.obolibrary.org/obo/GO_0060977	coronary vasculature morphogenesis
http://purl.obolibrary.org/obo/GO_0002527	vasodilation involved in acute inflammatory response	http://purl.obolibrary.org/obo/GO_0042311	vasodilation	http://purl.obolibrary.org/obo/GO_0002526	acute inflammatory response
http://purl.obolibrary.org/obo/GO_0006904	vesicle docking involved in exocytosis	http://purl.obolibrary.org/obo/GO_0048278	vesicle docking	http://purl.obolibrary.org/obo/GO_0006887	exocytosis
http://purl.obolibrary.org/obo/GO_0090522	vesicle tethering involved in exocytosis	http://purl.obolibrary.org/obo/GO_0099022	vesicle tethering	http://purl.obolibrary.org/obo/GO_0006887	exocytosis
http://purl.obolibrary.org/obo/GO_0060858	vesicle-mediated transport involved in floral organ abscission	http://purl.obolibrary.org/obo/GO_0016192	vesicle-mediated transport	http://purl.obolibrary.org/obo/GO_0010227	floral organ abscission
http://purl.obolibrary.org/obo/GO_0007305	vitelline membrane formation involved in chorion-containing eggshell formation	http://purl.obolibrary.org/obo/GO_0030704	vitelline membrane formation	http://purl.obolibrary.org/obo/GO_0007304	chorion-containing eggshell formation
http://purl.obolibrary.org/obo/GO_0060642	white fat cell differentiation involved in mammary gland fat development	http://purl.obolibrary.org/obo/GO_0050872	white fat cell differentiation	http://purl.obolibrary.org/obo/GO_0060611	mammary gland fat development
http://purl.obolibrary.org/obo/GO_0002246	wound healing involved in inflammatory response	http://purl.obolibrary.org/obo/GO_0042060	wound healing	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response
